SalesID,OrderID,OrderDate,ProductID,CustomerID,RegionID,ShipMode,Quantity,Discount,SalesAmount,Profit,LocationID,FeedbackProvided
108810,AZ-2013-1179827,2013-08-15,897,309,3,Economy,2,0.1,827.0,-92.0,1218,False
108612,BN-2014-3939059,2014-12-04,835,523,1,Economy,2,0.5,11.0,-8.0,1711,False
112624,BN-2012-3858400,2012-07-13,1779,677,1,Economy Plus,4,0.5,99.0,-77.0,1568,False
111399,AZ-2012-9487652,2012-05-17,1561,768,2,Economy,3,,1163.0,12.0,1243,True
108346,AZ-2014-8993401,2014-12-05,753,308,3,Economy,2,,42.0,12.0,1639,False
111822,AZ-2014-9794319,2014-06-18,1637,430,1,Economy,4,,60.0,21.0,1371,True
105139,AZ-2013-5932628,2013-06-28,85,483,3,Economy,2,,40.0,8.0,1877,True
105107,AZ-2011-8945919,2011-07-06,79,151,3,Economy,4,,175.0,54.0,1034,True
110728,AZ-2013-9938365,2013-06-13,1404,786,3,Priority,2,,101.0,31.0,1612,True
112309,AZ-2011-8906544,2011-08-31,1733,5,3,Economy,3,0.1,362.0,-4.0,1349,False
108915,BN-2014-7375739,2014-08-04,927,377,1,Economy,8,,1327.0,318.0,1372,False
107387,AZ-2011-8519360,2011-10-22,544,346,3,Economy,4,,101.0,46.0,1005,False
112076,AZ-2012-6923537,2012-10-18,1689,711,3,Immediate,6,,122.0,40.0,1793,False
111341,AZ-2014-4668799,2014-08-11,1544,313,3,Economy,3,,504.0,116.0,1239,True
108208,AZ-2014-1986339,2014-12-25,722,789,2,Economy,4,0.1,205.0,70.0,1433,True
106174,AZ-2014-7040665,2014-12-15,287,621,3,Economy,6,,168.0,18.0,1336,True
110528,BN-2013-9449552,2013-01-17,1369,737,3,Economy,3,0.6,37.0,-53.0,1879,True
110620,AZ-2013-6147985,2013-08-16,1380,787,3,Economy,2,0.1,110.0,26.0,1596,False
110055,AZ-2012-7407421,2012-11-14,1249,764,1,Economy Plus,2,,22.0,3.0,1962,False
108550,BN-2012-3586666,2012-11-29,818,438,2,Economy Plus,3,0.6,74.0,-31.0,1788,True
111748,BN-2013-3585315,2013-12-25,1629,83,1,Economy,2,0.5,49.0,-17.0,1748,False
111511,BN-2011-980083,2011-08-21,1589,6,3,Economy,3,,30.0,5.0,1590,True
112370,AZ-2013-8620974,2013-08-06,1746,275,1,Economy,1,,204.0,53.0,1098,True
109439,AZ-2012-6231501,2012-04-20,1064,542,2,Economy Plus,2,,63.0,14.0,1021,False
110964,AZ-2014-8533393,2014-08-15,1476,572,2,Priority,2,,100.0,7.0,1149,True
107070,AZ-2014-4865312,2014-07-10,449,144,1,Economy,3,,17.0,7.0,1667,True
112662,AZ-2014-4668799,2014-08-11,1783,313,3,Economy,1,,5.0,1.0,1239,True
107157,AZ-2011-3378761,2011-11-23,472,393,3,Economy,5,,773.0,46.0,1443,True
110163,AZ-2014-157670,2014-12-30,1279,560,1,Economy,1,,68.0,27.0,1041,True
112098,BN-2012-1467003,2012-03-13,1697,233,3,Economy,3,,56.0,27.0,1319,True
110977,AZ-2011-9876342,2011-06-06,1479,295,1,Economy,7,,238.0,26.0,1310,False
105179,BN-2012-1453436,2012-11-20,96,73,3,Economy Plus,3,,43.0,4.0,1229,True
104878,AZ-2012-6415862,2012-01-24,19,117,3,Economy,1,,7.0,1.0,1336,False
111680,AZ-2012-2537589,2012-03-31,1619,691,2,Economy,3,,21.0,7.0,1985,False
112642,AZ-2013-5724915,2013-02-18,1780,489,3,Economy,14,,56.0,6.0,1612,False
112422,AZ-2011-6835828,2011-02-04,1754,362,3,Economy,3,0.1,149.0,15.0,1367,True
112691,AZ-2012-5084110,2012-01-23,1787,759,1,Economy,6,,41.0,11.0,1635,False
106724,AZ-2013-8862590,2013-09-28,382,149,3,Immediate,4,0.1,449.0,145.0,1143,False
107799,BN-2012-183691,2012-08-23,637,662,3,Economy Plus,4,0.5,82.0,-2.0,1879,False
105615,AZ-2012-3104391,2012-09-11,183,469,1,Economy,3,,14.0,6.0,1405,False
111015,AZ-2014-7142751,2014-06-11,1492,557,1,Economy,3,,55.0,3.0,1275,False
109552,AZ-2013-1307141,2013-09-21,1103,133,3,Economy,2,0.1,215.0,50.0,1320,True
107008,AZ-2011-4946550,2011-06-22,442,24,3,Priority,4,,197.0,79.0,1956,True
109196,AZ-2013-6702716,2013-08-09,992,282,1,Priority,3,0.1,19.0,8.0,1168,True
109320,AZ-2014-766953,2014-12-31,1018,534,1,Economy,2,,245.0,91.0,1303,True
108431,AZ-2013-1408349,2013-08-31,778,721,2,Economy Plus,1,,31.0,7.0,1531,True
111393,BN-2013-441704,2013-06-13,1558,639,3,Economy,3,0.5,581.0,-198.0,1448,False
106479,BN-2013-5190964,2013-08-24,316,401,3,Economy,3,,52.0,5.0,1851,False
106264,BN-2013-5879462,2013-12-04,295,701,1,Economy,5,,233.0,35.0,1335,True
107744,BN-2012-7104016,2012-08-24,619,290,3,Economy,6,0.5,87.0,-78.0,1071,False
110795,AZ-2013-5683679,2013-04-22,1425,605,3,Economy,4,0.1,547.0,207.0,1557,True
106759,AZ-2013-2914891,2013-07-02,388,336,2,Priority,7,,83.0,20.0,1985,False
105482,AZ-2011-8232296,2011-10-10,163,609,3,Priority,3,,34.0,12.0,1482,True
106223,AZ-2014-2452834,2014-12-19,291,522,3,Priority,6,,73.0,,1248,True
112528,AZ-2013-3298349,2013-08-22,1767,757,3,Economy,3,,85.0,25.0,1956,False
109232,BN-2011-6588034,2011-09-01,995,160,3,Economy,4,,37.0,16.0,1229,True
108934,BN-2014-6469413,2014-07-19,937,161,3,Economy,3,0.1,832.0,,1079,False
111402,BN-2014-3536767,2014-10-10,1562,363,1,Economy,1,0.5,73.0,-31.0,1568,True
109987,AZ-2012-7671653,2012-09-12,1231,508,3,Economy,2,0.1,78.0,30.0,1260,True
108007,AZ-2013-649774,2013-06-21,700,324,1,Economy,2,,228.0,114.0,1674,False
105534,AZ-2014-7526286,2014-11-12,168,197,3,Economy,7,,338.0,41.0,1367,False
106118,AZ-2014-423825,2014-06-13,281,570,3,Economy,3,,54.0,4.0,1793,False
106097,AZ-2012-2742520,2012-11-01,278,210,3,Economy,3,,164.0,78.0,1121,False
106863,BN-2012-5238794,2012-03-15,421,756,3,Economy,3,0.5,218.0,-79.0,1448,False
106353,AZ-2014-1270889,2014-06-30,304,536,3,Economy Plus,2,,40.0,10.0,1121,True
112448,BN-2011-8337636,2011-06-02,1758,217,3,Economy Plus,5,0.2,101.0,5.0,1781,False
105114,AZ-2013-2482135,2013-08-16,80,589,1,Economy,3,0.3,233.0,-33.0,1477,False
105597,AZ-2013-3256885,2013-12-28,181,597,3,Economy,2,,12.0,4.0,1579,True
108280,AZ-2014-4983887,2014-12-08,736,215,3,Economy,4,,45.0,16.0,1377,True
111906,AZ-2012-9037690,2012-11-12,1646,96,2,Economy,7,,175.0,11.0,1117,True
105894,BN-2012-2793223,2012-10-03,259,562,3,Economy,3,,79.0,2.0,1285,True
108959,AZ-2014-8638233,2014-02-27,946,345,1,Economy,3,,1700.0,85.0,1525,False
109933,BN-2014-2952495,2014-12-07,1216,172,2,Priority,7,0.1,418.0,70.0,1837,True
112524,AZ-2013-673329,2013-02-11,1766,679,2,Economy,4,,112.0,37.0,1837,True
106845,AZ-2012-8186221,2012-11-19,416,595,3,Economy,2,,636.0,146.0,1509,True
109793,AZ-2011-96343,2011-06-15,1181,453,1,Priority,6,0.5,739.0,-177.0,1539,True
105171,AZ-2014-9761172,2014-10-07,94,605,3,Economy Plus,2,,103.0,50.0,1956,True
111658,AZ-2011-8967076,2011-10-13,1612,51,3,Immediate,6,0.1,1066.0,-12.0,1336,True
106665,AZ-2014-1343992,2014-08-02,365,183,3,Priority,3,0.1,1113.0,297.0,1758,False
105404,AZ-2011-1868249,2011-09-12,155,647,2,Economy,7,0.1,777.0,129.0,1633,False
112025,AZ-2012-6540731,2012-09-17,1673,383,3,Economy,5,,554.0,105.0,1373,True
112481,AZ-2012-7087308,2012-08-13,1762,721,1,Economy,2,,108.0,41.0,1109,False
106668,AZ-2014-7782987,2014-09-23,365,750,3,Economy,2,0.1,742.0,198.0,1741,False
107425,AZ-2013-3127336,2013-11-22,554,649,3,Economy,4,,72.0,19.0,1135,False
110661,AZ-2013-3127336,2013-11-22,1384,649,3,Economy,7,0.1,383.0,166.0,1135,False
112366,AZ-2012-9018898,2012-08-02,1744,466,3,Economy,5,,80.0,9.0,1527,False
109064,AZ-2013-6362222,2013-06-01,977,258,1,Economy,2,0.1,55.0,11.0,1168,False
111700,AZ-2014-3013226,2014-01-10,1621,732,2,Priority,5,0.4,148.0,-40.0,1788,True
106599,AZ-2014-9479469,2014-10-01,348,58,3,Priority,1,,320.0,144.0,1956,False
110779,AZ-2013-1036545,2013-09-04,1421,560,2,Economy,2,,881.0,335.0,1606,True
111865,AZ-2012-6044174,2012-12-28,1642,174,1,Economy,6,,141.0,48.0,1041,True
107209,AZ-2013-5834532,2013-09-12,487,390,3,Priority,4,0.1,137.0,55.0,1039,False
107751,AZ-2014-3203712,2014-02-14,620,644,3,Economy,4,,107.0,45.0,1790,True
108318,AZ-2011-1362591,2011-04-26,746,60,3,Economy,4,,176.0,65.0,1238,True
105560,AZ-2012-8884633,2012-06-04,171,700,1,Economy,2,,98.0,42.0,1477,False
105257,AZ-2013-1673831,2013-12-05,119,725,3,Economy,3,,143.0,70.0,1686,True
108439,AZ-2014-7035422,2014-04-13,781,598,3,Economy Plus,1,,21.0,10.0,1832,False
108902,AZ-2013-425562,2013-08-13,923,125,3,Economy,5,0.5,209.0,-121.0,1787,False
108394,AZ-2013-2380207,2013-09-18,768,677,3,Economy,4,,124.0,38.0,1131,False
111140,AZ-2012-1023749,2012-01-16,1522,160,2,Economy Plus,2,,107.0,,1423,False
111297,BN-2012-3059145,2012-08-16,1538,709,3,Economy,1,0.1,41.0,-3.0,1320,False
110248,AZ-2012-2854166,2012-04-30,1303,386,3,Economy,5,,72.0,35.0,1264,True
107679,BN-2012-4385280,2012-12-12,604,764,2,Economy,4,0.4,117.0,-72.0,1788,False
107244,AZ-2012-3520474,2012-10-22,504,725,1,Economy Plus,5,,720.0,50.0,1522,False
105763,BN-2013-7296416,2013-08-05,229,709,1,Economy,1,0.5,21.0,-14.0,1887,True
106675,AZ-2012-957579,2012-08-24,368,769,3,Economy,5,0.1,1857.0,640.0,1666,False
107245,AZ-2012-4178346,2012-03-02,504,462,3,Economy Plus,2,0.1,259.0,-9.0,1367,True
110645,AZ-2013-8161791,2013-04-13,1382,526,3,Economy Plus,6,0.1,336.0,112.0,1541,True
104952,AZ-2013-3148222,2013-08-06,32,64,2,Economy,3,,36.0,1.0,1243,False
109632,AZ-2012-1125061,2012-09-18,1127,686,3,Economy,6,0.4,1676.0,206.0,1790,False
105848,AZ-2013-6940271,2013-03-08,255,594,3,Economy,6,,114.0,45.0,1079,False
111371,AZ-2012-2050353,2012-09-28,1552,440,3,Economy,2,0.1,268.0,30.0,1509,True
108974,BN-2014-8354693,2014-11-19,951,10,3,Economy,2,0.5,245.0,-78.0,1890,False
110668,AZ-2014-4789346,2014-06-03,1386,226,1,Economy,2,,100.0,16.0,1962,False
110767,AZ-2014-5856629,2014-08-29,1417,97,2,Economy,5,0.6,115.0,-158.0,1653,False
110924,AZ-2014-7447666,2014-06-04,1465,659,1,Priority,3,,414.0,199.0,1700,True
107693,AZ-2012-4627785,2012-03-28,606,508,3,Economy Plus,2,0.1,85.0,-2.0,1517,False
111087,AZ-2014-3636472,2014-09-25,1513,555,2,Economy,4,,67.0,13.0,1853,False
111376,BN-2011-9080680,2011-12-10,1553,606,3,Economy,3,0.1,398.0,-13.0,1720,False
110559,AZ-2012-2306577,2012-04-16,1373,241,3,Economy,3,0.1,571.0,-19.0,1738,True
110719,BN-2014-5960677,2014-08-27,1402,124,2,Economy,3,,155.0,56.0,1811,True
108634,AZ-2012-5610095,2012-06-06,840,774,3,Economy Plus,5,0.1,37.0,2.0,1320,True
107853,AZ-2012-6068196,2012-09-05,655,385,3,Economy,1,,16.0,,1135,True
111897,AZ-2014-9135903,2014-12-23,1646,643,3,Economy,2,,50.0,3.0,1509,False
108788,AZ-2011-4818219,2011-09-17,889,254,3,Economy,3,0.4,616.0,142.0,1596,True
111786,AZ-2014-7613436,2014-07-16,1634,645,2,Economy,6,,304.0,97.0,1535,True
107944,AZ-2013-5637964,2013-06-14,680,99,2,Economy,8,,2079.0,852.0,1149,True
106541,AZ-2013-5248239,2013-06-28,327,167,1,Economy,3,,905.0,81.0,1673,False
105308,AZ-2011-3348631,2011-05-03,137,708,3,Economy Plus,7,,533.0,112.0,1039,True
107440,BN-2014-6330410,2014-12-15,558,269,1,Priority,3,0.5,37.0,-5.0,1711,True
108852,BN-2013-1829303,2013-11-16,909,234,2,Economy,2,0.6,104.0,-136.0,1985,True
105275,BN-2011-188092,2011-09-27,127,453,2,Economy,3,,81.0,32.0,1600,False
111022,AZ-2011-3846849,2011-06-01,1495,587,1,Economy Plus,4,,450.0,58.0,1174,True
110387,BN-2014-4587618,2014-09-01,1339,337,3,Economy,3,0.5,76.0,-54.0,1453,False
104958,AZ-2012-9982238,2012-05-22,34,73,3,Economy Plus,5,,73.0,12.0,1659,True
109152,AZ-2014-1101148,2014-11-14,988,494,3,Economy,3,,154.0,14.0,1439,True
110301,AZ-2014-6246493,2014-07-04,1317,685,2,Economy,3,,43.0,8.0,1979,True
105120,AZ-2011-5195846,2011-02-09,81,489,3,Economy,3,0.2,267.0,90.0,1538,True
106157,AZ-2013-3156209,2013-06-11,285,506,1,Economy,5,,127.0,34.0,1476,False
104976,AZ-2013-8602131,2013-12-25,40,719,3,Economy,3,,25.0,10.0,1236,False
111145,BN-2014-4912801,2014-12-29,1523,589,1,Priority,1,0.5,8.0,-6.0,1200,True
112056,AZ-2014-2419598,2014-11-12,1682,217,3,Economy Plus,5,,125.0,15.0,1823,False
106404,AZ-2012-4265765,2012-01-14,309,538,3,Economy,2,,59.0,,1389,False
106440,AZ-2011-2002251,2011-01-20,312,350,3,Economy,2,,58.0,8.0,1665,True
111279,AZ-2012-7761604,2012-09-21,1535,312,1,Economy,7,0.5,40.0,-22.0,1568,False
109645,AZ-2013-7378404,2013-08-27,1135,671,3,Economy Plus,2,,541.0,49.0,1239,True
107211,AZ-2012-3689624,2012-10-19,489,82,2,Priority,6,,236.0,47.0,1173,False
110689,BN-2012-716723,2012-05-24,1394,153,3,Economy,2,,220.0,24.0,1122,True
105055,AZ-2011-8734686,2011-06-17,67,64,3,Economy,5,,206.0,25.0,1063,True
111562,BN-2014-153112,2014-08-18,1598,667,1,Economy,4,0.1,24.0,-1.0,1168,False
106316,AZ-2011-4827146,2011-01-11,300,111,3,Economy,1,,55.0,10.0,1956,True
109291,AZ-2012-6343477,2012-10-27,1010,251,2,Economy,8,,1363.0,82.0,1566,False
108440,BN-2014-6721665,2014-12-05,781,782,2,Economy Plus,7,,148.0,72.0,1810,False
112679,BN-2014-1166603,2014-09-09,1786,435,1,Economy,7,,45.0,12.0,1563,False
107500,AZ-2013-2010603,2013-11-16,573,540,3,Priority,6,,339.0,95.0,1696,False
106238,BN-2014-3382775,2014-01-10,293,563,3,Economy Plus,5,,76.0,27.0,1927,True
112234,AZ-2011-1773848,2011-07-06,1721,229,3,Economy,5,0.1,76.0,31.0,1099,True
112210,AZ-2013-1668042,2013-05-13,1717,261,1,Economy,4,,44.0,15.0,1315,True
112490,AZ-2014-8286084,2014-09-02,1764,197,3,Economy,5,,137.0,38.0,1308,True
110391,BN-2012-7240284,2012-09-24,1342,666,3,Economy,6,,302.0,6.0,1897,False
111617,BN-2014-2854953,2014-03-11,1606,91,3,Immediate,3,,27.0,4.0,1782,False
106481,BN-2013-6076814,2013-03-08,316,158,3,Economy,4,0.1,63.0,-1.0,1320,True
112651,AZ-2014-2210419,2014-07-01,1781,16,3,Economy Plus,3,0.5,9.0,-3.0,1731,True
108752,BN-2013-8861319,2013-09-05,878,402,2,Economy Plus,7,,2671.0,534.0,1434,False
110224,BN-2013-1962674,2013-12-24,1294,5,3,Economy Plus,1,0.1,159.0,,1245,False
111076,AZ-2012-6747407,2012-01-05,1510,169,3,Immediate,8,,425.0,136.0,1663,True
111238,AZ-2013-4888729,2013-12-10,1532,46,3,Economy,2,,52.0,18.0,1131,False
112240,AZ-2014-6197467,2014-01-26,1721,123,3,Economy,7,,119.0,56.0,1749,True
105078,BN-2014-4795126,2014-03-14,72,467,3,Economy,1,0.5,10.0,-1.0,1288,False
110082,AZ-2013-9067941,2013-08-08,1258,358,3,Economy,5,,657.0,118.0,1147,False
112671,AZ-2014-8899652,2014-05-09,1784,238,3,Economy,4,,24.0,2.0,1663,True
111953,AZ-2014-8122105,2014-02-03,1651,349,2,Economy,2,,89.0,29.0,1636,True
109440,AZ-2013-5337437,2013-06-21,1065,337,2,Economy,4,,136.0,22.0,1535,False
109158,AZ-2011-3234061,2011-11-02,988,7,1,Economy Plus,3,,154.0,14.0,1699,False
111130,AZ-2012-3087975,2012-08-02,1521,377,1,Economy,3,0.5,78.0,-20.0,1952,True
112146,AZ-2014-7189649,2014-04-06,1705,289,3,Economy,5,,57.0,24.0,1579,False
107277,AZ-2014-7614787,2014-06-27,512,189,3,Economy,5,0.1,561.0,118.0,1273,True
110350,BN-2014-7262414,2014-02-25,1331,467,1,Economy Plus,2,0.5,269.0,-86.0,1568,False
112092,AZ-2011-2730322,2011-10-04,1695,632,3,Economy,7,,276.0,16.0,1183,False
112184,AZ-2014-772338,2014-01-14,1713,242,1,Economy,5,,39.0,14.0,1196,True
107798,AZ-2012-5159296,2012-11-22,637,606,2,Priority,2,,82.0,40.0,1811,True
112129,AZ-2012-2278867,2012-04-03,1703,280,3,Economy,2,,27.0,11.0,1961,False
106817,AZ-2011-3885003,2011-04-11,408,445,3,Economy Plus,3,,785.0,86.0,1705,False
105347,AZ-2014-7437787,2014-06-11,143,145,2,Economy,5,0.4,196.0,-7.0,1626,True
107208,AZ-2013-9453292,2013-06-05,486,168,3,Economy,4,,261.0,99.0,1956,True
107380,AZ-2013-3142223,2013-04-08,542,738,3,Economy,3,,147.0,21.0,1956,True
110552,AZ-2014-3637939,2014-11-07,1373,678,3,Economy,1,0.2,169.0,-28.0,1320,False
109121,BN-2014-5780585,2014-12-09,983,78,3,Economy,9,0.5,76.0,-72.0,1071,True
112229,AZ-2013-2468600,2013-11-13,1720,455,2,Economy,3,0.4,30.0,-7.0,1021,False
110434,AZ-2011-310635,2011-06-16,1358,63,1,Economy,5,,605.0,266.0,1785,True
107049,AZ-2012-1940547,2012-01-27,447,105,3,Economy,2,,14.0,3.0,1956,False
110890,BN-2014-4890231,2014-09-19,1455,120,3,Economy,5,0.2,709.0,-100.0,1735,True
108334,BN-2011-3572647,2011-08-03,750,508,3,Economy Plus,4,0.1,58.0,22.0,1320,False
108598,AZ-2013-4640958,2013-08-08,831,476,1,Economy Plus,4,,36.0,8.0,1109,True
110184,AZ-2013-6224487,2013-07-15,1285,576,3,Economy Plus,7,0.1,2959.0,953.0,1618,False
108926,AZ-2012-9394311,2012-10-25,934,321,3,Immediate,3,0.1,184.0,82.0,1889,True
106209,BN-2012-8336784,2012-09-28,290,567,3,Priority,5,,60.0,25.0,1408,True
107116,AZ-2012-302148,2012-03-06,458,597,1,Economy Plus,7,0.5,994.0,-398.0,1887,False
108589,BN-2011-3154402,2011-06-17,828,147,1,Economy,3,0.5,714.0,-143.0,1406,True
105947,BN-2014-388260,2014-08-07,263,49,1,Economy,3,0.5,44.0,-8.0,1711,False
107376,AZ-2011-3127133,2011-09-19,540,74,2,Economy,6,,311.0,68.0,1625,True
107532,BN-2014-7651755,2014-11-29,581,468,3,Economy Plus,4,0.1,457.0,-41.0,1260,True
110218,AZ-2011-1584049,2011-06-08,1292,616,2,Economy,2,0.2,147.0,-15.0,1984,False
112068,AZ-2011-5608865,2011-09-02,1685,95,3,Priority,2,,23.0,8.0,1956,False
112472,AZ-2014-208875,2014-06-07,1762,440,2,Economy Plus,3,0.4,98.0,-3.0,1947,False
111106,BN-2012-3187159,2012-07-10,1519,312,1,Economy,2,0.5,51.0,-21.0,1748,False
108868,AZ-2013-5105869,2013-03-02,912,41,3,Economy,2,,9.0,3.0,1309,True
110718,AZ-2014-5210235,2014-08-26,1402,425,3,Economy,2,,104.0,37.0,1439,True
107776,AZ-2012-6683296,2012-04-27,627,48,3,Priority,3,0.5,34.0,-1.0,1263,True
111593,AZ-2012-1071791,2012-11-13,1603,438,3,Economy,2,0.2,28.0,4.0,1320,False
112672,AZ-2013-2039163,2013-02-18,1784,227,3,Economy Plus,4,,24.0,2.0,1902,True
106450,AZ-2012-1437670,2012-08-03,313,736,2,Economy,3,,43.0,1.0,1648,True
107538,AZ-2012-4141307,2012-09-06,582,319,3,Economy,1,0.1,115.0,3.0,1131,True
110857,AZ-2011-7043718,2011-02-02,1445,547,2,Economy Plus,4,0.2,266.0,23.0,1243,False
112032,AZ-2013-7902577,2013-03-23,1676,590,3,Economy,6,,226.0,14.0,1388,True
107190,AZ-2014-5155500,2014-09-01,479,424,1,Economy Plus,4,,565.0,57.0,1163,False
107279,AZ-2014-777252,2014-02-05,514,346,2,Economy,2,,244.0,83.0,1811,False
112732,BN-2013-9211723,2013-08-11,1801,767,2,Economy,1,,22.0,3.0,1788,False
112521,AZ-2011-5002447,2011-06-01,1766,634,1,Economy,2,0.5,28.0,-10.0,1113,True
111601,AZ-2011-8385833,2011-09-26,1604,108,3,Economy,2,0.1,30.0,-1.0,1541,False
105422,AZ-2014-5935860,2014-08-18,159,373,3,Immediate,3,,85.0,,1876,False
107761,AZ-2014-8864215,2014-09-13,623,274,2,Priority,6,,83.0,6.0,1149,True
111581,BN-2012-4720977,2012-07-20,1602,395,3,Economy,6,0.1,97.0,14.0,1425,False
109904,AZ-2014-4484783,2014-06-25,1209,629,3,Economy,8,,1335.0,374.0,1961,False
111450,AZ-2011-3190941,2011-03-09,1575,322,2,Priority,1,,126.0,59.0,1149,False
104787,AZ-2013-1305763,2013-08-17,8,176,3,Economy,6,,82.0,24.0,1666,False
109163,AZ-2012-6238242,2012-01-25,989,509,3,Economy,7,,362.0,65.0,1956,False
109554,BN-2012-9766110,2012-11-12,1104,501,3,Economy,2,0.7,84.0,-75.0,1879,False
112243,AZ-2014-4257204,2014-07-28,1722,458,1,Economy Plus,7,,116.0,52.0,1275,False
109816,AZ-2014-6896726,2014-03-28,1187,138,1,Economy,3,,520.0,151.0,1830,True
105905,AZ-2012-6544927,2012-07-24,260,467,1,Economy Plus,4,0.1,96.0,19.0,1168,False
107316,AZ-2014-7046345,2014-04-21,524,458,1,Economy Plus,10,0.1,1117.0,447.0,1168,True
105840,AZ-2014-3281125,2014-12-25,254,786,3,Economy,2,,114.0,1.0,1908,True
105956,AZ-2012-9667148,2012-08-29,264,137,2,Economy,3,,88.0,4.0,1594,False
111926,AZ-2014-183532,2014-12-02,1648,674,2,Economy,2,,21.0,9.0,1149,True
111354,AZ-2012-2807686,2012-12-19,1547,387,1,Economy,4,0.1,1579.0,614.0,1168,True
110758,AZ-2011-5113507,2011-09-20,1414,772,3,Economy Plus,4,0.1,178.0,-6.0,1666,False
108066,AZ-2013-4134876,2013-11-06,707,182,3,Economy,5,0.1,618.0,206.0,1245,False
109809,BN-2012-9869476,2012-07-13,1185,210,2,Economy,2,0.4,211.0,-49.0,1021,True
108723,AZ-2012-852937,2012-03-07,867,75,3,Economy Plus,4,,1285.0,450.0,1956,True
106292,AZ-2011-5801302,2011-04-29,298,507,3,Priority,3,,161.0,40.0,1239,False
108621,AZ-2011-7675351,2011-01-15,839,452,3,Economy Plus,2,,21.0,7.0,1038,True
108444,BN-2012-8726185,2012-04-10,782,612,3,Economy,3,0.5,28.0,-8.0,1916,True
109073,AZ-2013-6552361,2013-11-01,978,714,1,Economy,4,,52.0,4.0,1223,True
106058,AZ-2011-7213826,2011-08-16,275,202,1,Economy,4,,205.0,39.0,1166,False
112739,AZ-2013-9510969,2013-06-29,1803,252,3,Economy,2,,41.0,13.0,1705,False
110840,AZ-2011-5353512,2011-11-15,1440,537,1,Economy,3,,405.0,20.0,1098,False
105155,AZ-2014-2889820,2014-02-11,91,659,2,Economy,13,,689.0,7.0,1472,True
105815,AZ-2014-2021789,2014-07-31,251,467,2,Economy Plus,2,,107.0,9.0,1149,False
107352,AZ-2012-873456,2012-09-12,533,372,3,Economy Plus,5,0.2,170.0,-4.0,1195,True
110401,AZ-2013-5129738,2013-12-27,1347,338,3,Economy,1,0.2,265.0,16.0,1146,False
105364,BN-2011-3654306,2011-12-08,146,188,3,Economy Plus,2,,276.0,14.0,1238,False
106261,AZ-2013-9673280,2013-06-10,295,403,3,Economy,4,,186.0,28.0,1273,False
110842,AZ-2014-8648912,2014-06-18,1441,582,3,Economy,2,0.1,268.0,6.0,1126,False
110862,BN-2011-2329209,2011-11-21,1446,636,3,Economy,3,0.1,231.0,95.0,1207,False
107567,AZ-2011-6634822,2011-08-21,584,326,2,Immediate,7,0.1,107.0,8.0,1149,True
108218,BN-2012-8414953,2012-08-23,723,100,1,Economy,4,0.1,207.0,-7.0,1168,True
110653,AZ-2011-5707449,2011-08-11,1383,576,2,Economy,3,0.4,111.0,-61.0,1438,False
105345,BN-2013-4811431,2013-09-21,143,678,1,Priority,5,0.5,163.0,-39.0,1711,True
109483,BN-2014-9936235,2014-01-22,1078,753,1,Economy,2,,87.0,4.0,1830,False
105964,AZ-2011-8361446,2011-09-01,265,648,1,Priority,2,,61.0,21.0,1813,False
110231,AZ-2013-1414174,2013-09-03,1297,736,3,Economy Plus,2,,38.0,19.0,1241,False
105197,AZ-2011-4802355,2011-08-09,101,673,2,Economy,2,,53.0,15.0,1839,True
106299,AZ-2012-3082867,2012-12-15,299,97,2,Economy,2,,108.0,25.0,1797,False
109391,AZ-2013-8158326,2013-02-27,1046,140,1,Economy,2,,137.0,48.0,1163,True
106177,AZ-2013-4983076,2013-09-13,288,791,3,Economy,3,,80.0,3.0,1820,True
107755,AZ-2011-3937280,2011-08-30,620,91,2,Economy Plus,3,,80.0,34.0,1289,False
109725,AZ-2013-6736860,2013-09-25,1159,352,3,Priority,1,,245.0,44.0,1336,True
112384,AZ-2014-2942129,2014-11-25,1747,762,3,Economy,2,0.1,368.0,74.0,1179,True
107988,AZ-2011-4865633,2011-12-30,694,209,2,Economy,2,0.1,143.0,44.0,1149,True
108398,AZ-2013-686956,2013-11-01,769,704,3,Economy,3,,61.0,29.0,1988,False
108860,BN-2014-6199887,2014-09-05,911,290,1,Immediate,2,0.5,7.0,-3.0,1887,False
112479,AZ-2012-3409948,2012-11-06,1762,105,1,Economy,6,,325.0,124.0,1831,False
109669,AZ-2014-1758207,2014-04-17,1143,709,3,Economy Plus,3,,211.0,19.0,1818,True
107940,AZ-2013-5776875,2013-10-12,678,544,2,Immediate,6,,1550.0,139.0,1839,False
105787,BN-2014-2098637,2014-09-17,238,100,3,Economy,3,0.4,623.0,-192.0,1924,True
109530,AZ-2014-3851368,2014-10-30,1096,373,1,Economy,4,,338.0,118.0,1989,False
107346,AZ-2013-215072,2013-12-23,531,108,3,Economy Plus,3,,132.0,48.0,1494,True
106375,AZ-2014-4707297,2014-10-14,306,528,3,Economy,4,,105.0,43.0,1378,True
107140,AZ-2014-2748286,2014-06-10,466,787,2,Economy,2,0.1,159.0,-11.0,1839,True
109794,AZ-2014-6097969,2014-08-29,1181,596,2,Economy,2,,492.0,187.0,1243,False
111498,BN-2013-7296416,2013-08-05,1587,709,1,Economy,2,0.5,11.0,-9.0,1887,True
111055,AZ-2014-6047268,2014-12-12,1505,682,1,Economy Plus,2,,59.0,15.0,1275,True
